project,dataset_path,variable,dtype,row_count,profile_basis,profile_rows,nonmissing_in_profile,missing_in_profile,unique_in_profile,min,p25,median,p75,max,mean,std,top_value,top_value_count
climate_uhc_ml,data/climate_linked_household.csv,hh_head_age,float64,14396,full_file,14396,14396,0,77,15.0,40.0,49.0,61.0,98.0,50.787718810780774,13.967498791336423,39.0,468
climate_uhc_ml,data/climate_linked_household.csv,agriculture_livelihood,int64,14396,full_file,14396,14396,0,2,1,1.0,2.0,2.0,2,1.5345929424840234,0.49881921809469343,2,7696
climate_uhc_ml,data/climate_linked_household.csv,health_insurance,int64,14396,full_file,14396,14396,0,2,0,0.0,1.0,1.0,1,0.6012781328146708,0.48965231991464264,1,8656
climate_uhc_ml,data/climate_linked_household.csv,total_consumption,float64,14396,full_file,14396,14396,0,3598,2242.8359375,22141.1171875,30105.61328125,40680.8671875,277177.40625,33722.09616773159,18055.693591423544,35988.98046875,8
climate_uhc_ml,data/climate_linked_household.csv,oop_health_expenditure,float64,14396,full_file,14396,14396,0,1410,0.0,175.0,833.3333333333334,2816.6666666666665,243750.0,2625.8740622395107,6735.64817170278,0.0,2244
climate_uhc_ml,data/climate_linked_household.csv,oop_share_total,float64,14396,full_file,14396,14396,0,3039,0.0,0.0057381647162941,0.0274274642115507,0.0905937944121921,10.770041575985015,0.0893196658199727,0.25504840041334054,0.0,2244
climate_uhc_ml,data/climate_linked_household.csv,log_oop_plus_one,float64,14396,full_file,14396,14396,0,1327,0.0,5.170483995038151,6.7266330027636645,7.943664398260818,12.40390249141578,5.932143153544167,2.8980489067225776,0.0,2244
climate_uhc_ml,data/climate_linked_household.csv,che10_total_budget,int64,14396,full_file,14396,14396,0,2,0,0.0,0.0,0.0,1,0.22895248680188943,0.42017318941175863,0,11100
climate_uhc_ml,data/climate_linked_household.csv,che25_total_budget,int64,14396,full_file,14396,14396,0,2,0,0.0,0.0,0.0,1,0.08057793831619894,0.27219529893240946,0,13236
climate_uhc_ml,data/climate_linked_household.csv,positive_oop,int64,14396,full_file,14396,14396,0,2,0,1.0,1.0,1.0,1,0.8441233676021117,0.3627509455288187,1,12152
climate_uhc_ml,data/climate_linked_household.csv,window_months,int64,14396,full_file,14396,14396,0,4,1,2.5,4.5,7.5,12,5.5,4.153456191264623,1,3599
climate_uhc_ml,data/climate_linked_household.csv,start_date,object,14396,full_file,14396,14396,0,13,,,,,,,,2002-03-15,1942
climate_uhc_ml,data/climate_linked_household.csv,end_date,object,14396,full_file,14396,14396,0,4,,,,,,,,2002-05-14,6576
climate_uhc_ml,data/climate_linked_household.csv,n_days,int64,14396,full_file,14396,14396,0,9,30,74.5,136.5,227.75,365,166.77139483189774,126.46241436897367,365,3599
climate_uhc_ml,data/climate_linked_household.csv,precip_total_mm,float64,14396,full_file,14396,14396,0,188,18.48,138.2175,302.145,509.17,974.43,317.61564462350657,218.41510672712545,650.01,382
climate_uhc_ml,data/climate_linked_household.csv,precip_mean_mm_day,float64,14396,full_file,14396,14396,0,188,0.616,1.85868,2.02387,2.25367,3.49645,2.0403182838288414,0.3552433650262744,1.78085,382
