sample,period,bin_left,bin_mid,person_months,persons,uninsured,market_or_subsidy,source_employer_related,direct_purchase
lag_current_employer,pre_2017_2020,3.450000047683716,3.4750001430511475,4107,1263,0.001415844380873264,0.020588173734136742,0.995737362483819,0.020588173734136742
lag_current_employer,pre_2017_2020,3.5,3.5250000953674316,4445,1275,0.0033890524553977877,0.01210955221728928,0.9946860612180449,0.011936036765054408
lag_current_employer,pre_2017_2020,3.549999952316284,3.575000047683716,4234,1254,0.0038321815798496176,0.017417340685205354,0.9930673373842963,0.01725810733677186
lag_current_employer,pre_2017_2020,3.5999999046325684,3.625,4047,1179,0.003992358495891006,0.011346319557264542,0.9941847573576712,0.011346319557264542
lag_current_employer,pre_2017_2020,3.6500000953674316,3.6750001907348633,4140,1273,0.0036562135929066957,0.010990207481620513,0.9937010579984408,0.010990207481620513
lag_current_employer,pre_2017_2020,3.700000047683716,3.7250001430511475,4234,1301,0.0021012372599348737,0.012832007968233642,0.9942290772794958,0.012832007968233642
lag_current_employer,pre_2017_2020,3.75,3.7750000953674316,4649,1383,0.00204094352343249,0.013037028401471496,0.9946563651854269,0.013037028401471496
lag_current_employer,pre_2017_2020,3.799999952316284,3.825000047683716,4367,1336,0.0017888858298058608,0.009967069997698728,0.9952243461965394,0.009967069997698728
lag_current_employer,pre_2017_2020,3.8499999046325684,3.875,4225,1310,0.0033037173495750138,0.00847007381577789,0.9941671589733893,0.00847007381577789
lag_current_employer,pre_2017_2020,3.9000000953674316,3.9250001907348633,4500,1365,0.0027115123275434487,0.010624801159479511,0.9954791663459449,0.010624801159479511
lag_current_employer,pre_2017_2020,3.950000047683716,3.9750001430511475,4511,1369,0.003164364623830917,0.007303492855425162,0.9944711327119867,0.007303492855425162
lag_current_employer,pre_2017_2020,4.0,4.025000095367432,4485,1339,0.0027452412694381535,0.006041854666607087,0.9951671125116802,0.006041854666607087
lag_current_employer,pre_2017_2020,4.050000190734863,4.075000286102295,4641,1390,0.0012566868129458893,0.007158476343431861,0.9970574430759116,0.007158476343431861
lag_current_employer,pre_2017_2020,4.099999904632568,4.125,4148,1293,0.003251181763096965,0.009304653707810116,0.9940164548031906,0.008979562683228344
lag_current_employer,pre_2017_2020,4.150000095367432,4.175000190734863,4239,1329,0.002535688487313303,0.01659622471886072,0.994354043043686,0.015704836537420993
lag_current_employer,pre_2017_2020,4.199999809265137,4.224999904632568,4220,1352,0.0015824674108492838,0.014746228164575326,0.995039758174943,0.01442892083047969
lag_current_employer,pre_2017_2020,4.25,4.275000095367432,4111,1362,0.002643431125142565,0.009044107447877927,0.9940001838958525,0.009044107447877927
lag_current_employer,pre_2017_2020,4.300000190734863,4.325000286102295,4015,1316,0.0035086636546611213,0.008974877059699697,0.9946677250008545,0.008974877059699697
lag_current_employer,pre_2017_2020,4.349999904632568,4.375,3885,1275,0.0014257281584431057,0.014033696795599392,0.9969623009688001,0.014033696795599392
lag_current_employer,pre_2017_2020,4.400000095367432,4.425000190734863,3648,1219,0.007612683099501464,0.008018537203255809,0.9902594101202372,0.008018537203255809
lag_current_employer,pre_2017_2020,4.449999809265137,4.474999904632568,3936,1242,0.0020021423864249955,0.007800383962481658,0.9962754893655534,0.007095681990935282
lag_current_employer,pre_2017_2020,4.5,4.525000095367432,3660,1232,0.0023359119056514466,0.008539649643611983,0.995667287067885,0.008539649643611983
lag_current_employer,pre_2017_2020,4.550000190734863,4.575000286102295,3721,1186,0.0016870714148706388,0.013208497797745074,0.9973703367607505,0.013208497797745074
lag_current_employer,pre_2017_2020,4.599999904632568,4.625,3902,1264,0.0019496200197979706,0.023583097846904377,0.9955011740051399,0.023583097846904377
lag_current_employer,pre_2017_2020,4.650000095367432,4.675000190734863,4208,1341,0.0017743053285030406,0.007972256893729582,0.9965098332098212,0.007972256893729582
lag_current_employer,pre_2017_2020,4.699999809265137,4.724999904632568,3658,1181,0.0009679669738277389,0.012660666878573663,0.9976360465641467,0.012368705523749841
lag_current_employer,pre_2017_2020,4.75,4.775000095367432,3876,1262,0.0022034935861498955,0.00915874989451251,0.9958290120420668,0.00888881799696766
lag_current_employer,pre_2017_2020,4.800000190734863,4.825000286102295,3812,1257,0.0012207769584001642,0.004884937474313665,0.9972794490502919,0.004884937474313665
lag_current_employer,pre_2017_2020,4.849999904632568,4.875,3802,1262,0.0024666073933150745,0.009244036742924181,0.9956066684231002,0.009244036742924181
lag_current_employer,pre_2017_2020,4.900000095367432,4.925000190734863,3562,1280,0.0031465565223866097,0.010506960627165059,0.9948987927242087,0.010506960627165059
lag_current_employer,pre_2017_2020,4.949999809265137,4.974999904632568,3748,1265,0.0013664693331834586,0.021317724891827396,0.9947713215529177,0.020988163381084005
